trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1432,False,"{'a': 0.001, 'e': 0.13835111738308337}",25,20,11.055832217153045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.001, 'e': 0.1373606651294409}",20,5,25.702928957985456,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.001, 'e': 0.13637007551514496}",20,9,11.40586189730637,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.001, 'e': 0.13537934953078465}",20,13,12.176576179056072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.001, 'e': 0.13438848816708632}",20,11,17.638775561101188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.001, 'e': 0.1333974924149108}",30,22,14.501152485175304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.001, 'e': 0.1324063632652542}",20,6,24.122272701066098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.001, 'e': 0.13141510170924514}",20,0,28.866375113984333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.001, 'e': 0.13042370873814554}",20,5,17.95794567206345,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1441,False,"{'a': 0.001, 'e': 0.12943218534334786}",20,0,-18.056441764136576,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1442,False,"{'a': 0.001, 'e': 0.12844053251637585}",20,10,19.737645727772232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.001, 'e': 0.1274487512488818}",20,15,-11.587741681512876,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1444,False,"{'a': 0.001, 'e': 0.12645684253264733}",20,10,10.676459485253842,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.001, 'e': 0.12546480735958065}",20,7,15.299820158606906,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.001, 'e': 0.12447264672171729}",20,0,12.056831074947523,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1447,False,"{'a': 0.001, 'e': 0.12348036161121737}",20,4,-24.306415933987708,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1448,False,"{'a': 0.001, 'e': 0.12248795302036633}",20,6,28.00649760887899,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.001, 'e': 0.12149542194157227}",20,0,26.617056369858183,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1450,False,"{'a': 0.001, 'e': 0.12050276936736662}",20,16,7.314605752667617,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.001, 'e': 0.1195099962904014}",20,11,-27.67343257353031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1452,False,"{'a': 0.001, 'e': 0.11851710370345009}",20,10,17.668249751880342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.001, 'e': 0.11752409259940473}",20,0,17.45801043369754,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1454,False,"{'a': 0.001, 'e': 0.11653096397127678}",20,9,21.48886963075474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.001, 'e': 0.11553771881219435}",30,1,-9.466879770906273,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 1}",1
1456,False,"{'a': 0.001, 'e': 0.11454435811540296}",20,12,4.610640538249601,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.001, 'e': 0.11355088287426278}",20,6,5.165752234982954,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.001, 'e': 0.1125572940822494}",25,17,16.410395927805112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.001, 'e': 0.1115635927329511}",20,8,25.55542763015595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.001, 'e': 0.11056977982006959}",20,0,33.297005570054644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.001, 'e': 0.10957585633741725}",30,12,13.129553479095353,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1462,False,"{'a': 0.001, 'e': 0.10858182327891792}",25,13,5.675481926207295,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.001, 'e': 0.10758768163860415}",20,13,7.558569875311411,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.001, 'e': 0.10659343241061792}",25,17,15.247441043083533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.001, 'e': 0.10559907658920793}",20,11,15.879332402774626,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.001, 'e': 0.10460461516873039}",20,8,18.096880141892548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.001, 'e': 0.10361004914364617}",25,16,14.184711420767544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.001, 'e': 0.10261537950852166}",25,13,21.799644285448508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.001, 'e': 0.10162060725802598}",20,13,13.037529232028705,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.001, 'e': 0.10062573338693173}",20,10,12.799963111547237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.001, 'e': 0.09963075889011225}",20,4,26.47921608348593,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.001, 'e': 0.0986356847625424}",20,0,13.312467824075467,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1473,False,"{'a': 0.001, 'e': 0.0976405119992958}",30,0,43.476839954295755,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1474,False,"{'a': 0.001, 'e': 0.09664524159554555}",25,9,26.842678563353086,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.001, 'e': 0.09564987454656154}",20,6,26.667390439506413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.001, 'e': 0.09465441184771117}",20,9,-7.827464422607506,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1477,False,"{'a': 0.001, 'e': 0.09365885449445663}",20,6,23.632176281163755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.001, 'e': 0.09266320348235561}",30,17,23.682260964450464,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.001, 'e': 0.09166745980705862}",25,9,31.39982530501467,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.001, 'e': 0.09067162446430968}",20,5,10.457906256866826,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1481,False,"{'a': 0.001, 'e': 0.0896756984499436}",20,8,14.121409120032563,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.001, 'e': 0.08867968275988677}",30,20,9.075333196367628,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1483,False,"{'a': 0.001, 'e': 0.08768357839015435}",30,23,13.073556631889604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.001, 'e': 0.08668738633685107}",30,19,7.740448996923821,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.001, 'e': 0.08569110759616845}",20,12,-4.993713598396445,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1486,False,"{'a': 0.001, 'e': 0.0846947431643856}",20,14,8.605341527558757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.001, 'e': 0.08369829403786642}",25,8,25.20292528208339,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.001, 'e': 0.0827017612130604}",20,12,12.984230368786728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.001, 'e': 0.08170514568649984}",20,14,13.414470336084118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.001, 'e': 0.08070844845480063}",20,13,12.386219034097643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.001, 'e': 0.07971167051465945}",25,17,12.390951391190166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.001, 'e': 0.07871481286285463}",25,16,13.308762835005808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.001, 'e': 0.07771787649624329}",20,12,15.411389639016416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.001, 'e': 0.07672086241176215}",25,3,34.87606071469904,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.001, 'e': 0.07572377160642477}",20,3,33.51206431393226,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.001, 'e': 0.0747266050773223}",25,15,20.483920446418143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.001, 'e': 0.07372936382162078}",25,12,12.907743842993531,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1498,False,"{'a': 0.001, 'e': 0.0727320488365618}",20,5,12.598520054372845,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.001, 'e': 0.07173466111945981}",20,6,25.993709756379708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.001, 'e': 0.0707372016677029}",25,13,18.242901694174833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.001, 'e': 0.06973967147875001}",20,9,5.359351957508415,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.001, 'e': 0.06874207155013168}",20,16,6.8753590282632455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.001, 'e': 0.06774440287944729}",30,13,-22.161172009204638,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1504,False,"{'a': 0.001, 'e': 0.06674666646436589}",25,4,34.59722064017151,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.001, 'e': 0.06574886330262336}",25,6,32.02612733537986,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.001, 'e': 0.06475099439202324}",20,12,13.670026715451977,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.001, 'e': 0.06375306073043391}",20,6,11.777468886336592,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.001, 'e': 0.06275506331578937}",20,13,13.254750942654391,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.001, 'e': 0.06175700314608652}",30,13,15.750834098333808,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1510,False,"{'a': 0.001, 'e': 0.0607588812193859}",25,8,15.575599482698344,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.001, 'e': 0.059760698533808894}",30,22,-14.593542214626197,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
1512,False,"{'a': 0.001, 'e': 0.058762456087538564}",25,8,30.8967563998245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.001, 'e': 0.057764154878816816}",25,19,10.385022285431013,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.001, 'e': 0.05676579590594523}",20,10,20.0512807328797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.001, 'e': 0.05576738016728224}",20,13,15.808788787782142,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.001, 'e': 0.05476890866124396}",25,17,8.520782102350196,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.001, 'e': 0.05377038238630136}",25,17,18.51786817205864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.001, 'e': 0.05277180234098107}",20,12,3.49378168134231,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1519,False,"{'a': 0.001, 'e': 0.05177316952386262}",30,13,34.65528000299835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.001, 'e': 0.05077448493357918}",20,14,9.782734409672745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.001, 'e': 0.049775749568814816}",20,15,9.36969270137285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.001, 'e': 0.04877696442830525}",25,0,37.884361786645584,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1523,False,"{'a': 0.001, 'e': 0.047778130510835105}",25,11,11.597057359785342,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1524,False,"{'a': 0.001, 'e': 0.04677924881523865}",25,8,32.72730286104675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.001, 'e': 0.04578032034039706}",25,13,20.328046326888348,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.001, 'e': 0.044781346085239156}",25,7,23.04817001823698,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.001, 'e': 0.04378232704873868}",25,6,30.62786736191685,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.001, 'e': 0.04278326422991503}",30,12,-9.158321593212978,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1529,False,"{'a': 0.001, 'e': 0.04178415862783049}",20,1,25.738816711613833,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.001, 'e': 0.040785011241591035}",20,8,-5.552572457702309,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1531,False,"{'a': 0.001, 'e': 0.03978582307034351}",20,12,11.626942566507203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.001, 'e': 0.038786595113276444}",25,10,27.841281418743172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.001, 'e': 0.03778732836961728}",20,10,20.512978775018865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.001, 'e': 0.036788023838633124}",25,15,15.961638129765522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.001, 'e': 0.03578868251962797}",30,12,32.25979648724819,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.001, 'e': 0.03478930541194349}",20,6,22.460037092439165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.001, 'e': 0.03378989351495651}",20,1,27.76099924167574,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.001, 'e': 0.032790447828078606}",25,3,-12.221569424411195,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1539,False,"{'a': 0.001, 'e': 0.03179096935075582}",25,17,13.013718699613186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.001, 'e': 0.03079145908246612}",30,7,36.83115874852158,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.001, 'e': 0.029791918022720125}",30,19,19.365034174118524,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.001, 'e': 0.028792347171058365}",25,8,29.886304880850645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.001, 'e': 0.027792747527052058}",20,12,14.578618489626372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.001, 'e': 0.026793120090300316}",25,16,17.72721745915086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.001, 'e': 0.025793465860430936}",20,13,12.757025616423386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.001, 'e': 0.024793785837097626}",20,12,12.65362679725223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.001, 'e': 0.02379408101998077}",20,10,18.32692635015062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.001, 'e': 0.02279435240878465}",20,12,12.274264697560543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.001, 'e': 0.021794601003238243}",20,10,20.073570279316453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.001, 'e': 0.020794827803092428}",25,20,6.751029080607429,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.001, 'e': 0.019795033808120765}",20,10,8.968214229170492,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.001, 'e': 0.01879522001811672}",20,14,7.887124330433054,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.001, 'e': 0.01779538743289445}",20,8,18.750937308984433,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.001, 'e': 0.016795537052286005}",25,12,24.746709642406184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.001, 'e': 0.01579566987614213}",20,13,11.334708767119922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.001, 'e': 0.01479578690432947}",25,15,19.09686052926345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.001, 'e': 0.013795889136731364}",25,14,19.776199307895006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.001, 'e': 0.012795977573245047}",30,21,15.636600747376649,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.001, 'e': 0.011796053213782446}",20,7,-18.029674957356058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1560,False,"{'a': 0.001, 'e': 0.010796117058267392}",30,14,32.26415658128668,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.001, 'e': 0.009796170106636403}",25,15,19.572225591531158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.001, 'e': 0.0087962133588359}",25,15,19.303920251359838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.001, 'e': 0.007796247814822993}",25,11,23.115571145105413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.001, 'e': 0.006796274474562699}",20,0,30.837264436871656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1565,False,"{'a': 0.001, 'e': 0.005796294338028719}",25,13,20.806666199699926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.001, 'e': 0.004796308405200662}",25,7,33.50617848390668,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.001, 'e': 0.0037963176760648218}",25,12,22.782969509999106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.001, 'e': 0.0027963231506114}",25,19,13.650459275028009,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.001, 'e': 0.0017963258288352822}",20,14,11.681071606986741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.001, 'e': 0.0007963267107332633}",25,8,28.97027129349364,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,14,11.806521962344249,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,8,31.758630960206133,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,15,19.57455197494004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,8,29.75947237959234,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,14,11.231165355034614,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,9,18.61081432506869,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,12,16.471483607375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,15,17.374974040640726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,8,21.994110886680332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,16,8.981905865618177,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",20,11,14.637372080349845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,14,12.459669719084438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,11,26.956260975559697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,9,19.128202652226665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,1,30.735708011188255,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",30,17,25.07473548358563,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,15,10.510421164796163,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,13,10.668659506413515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",25,11,25.779751202267818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,13,11.713042873265122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",25,19,10.773752842780326,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",20,14,11.236052279579999,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",25,5,34.185628328671015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",20,11,13.226340917444247,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",20,14,14.88174534583824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",30,8,36.16685396643625,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,3,26.879107655207065,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,13,7.9154683441427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,16,18.828064176344295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",25,14,26.55164683329972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",25,18,18.69699181975086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,15,16.32376519810709,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",25,18,14.752089060045904,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,3,28.147316604278284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",20,0,26.796998650432503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0.0, 'e': 0.0}",25,3,31.637444050693905,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",30,4,46.57019710540203,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",20,16,4.927733504833811,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",20,2,33.233817469147425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",25,20,10.039924763199103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",25,18,10.291576909967976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",25,11,26.937248860086537,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",25,7,37.021205319538225,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",30,16,25.533016230839,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",25,15,20.968387282451886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,10,20.719012251220253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",25,10,24.7968334170833,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",30,20,19.595238402675832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
